opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
1652394671982,Berlin,10409,52.544283744,13.439316137,662200,6622,66,0 Beschäftigte,Versicherungsvertreter,Tätigkeit v. Versicherungsmaklerinnen u. -maklern,Mit Finanz- u. Versicherungsdienstleistungen verbundene Tätigkeiten,31,im Handelsregister eingetragen,Pankow,03601245,Ostseestraße,Prenzlauer Berg Nord,Nördlicher Prenzlauer Berg,Prenzlauer Berg
1906043471478,Berlin,10119,52.528657159,13.40671225,82110,8211,82,0 Beschäftigte,Allgemeine Sekretariats- u. Schreibdienste,Allgemeine Sekretariats- u. Schreibdienste,Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehmen u. Privatpersonen a. n. g.,30,im Handelsregister eingetragen,Mitte,01100309,Oranienburger Straße,Alexanderplatz,Zentrum,Mitte
2304958871196,Berlin,14059,52.511399934,13.281258937,47521,4752,47,0 Beschäftigte,EH m. Metall- u. Kunststoffwaren a. n. g.,"EH m. Metallwaren, Anstrichmitteln, Bau- u. Heimwerkerbedarf",Einzelhandel (ohne Handel mit Kraftfahrzeugen),29,im Handelsregister eingetragen,Charlottenburg-Wilmersdorf,04200311,Königin-Elisabeth-Straße,Westend,Charlottenburg West,Westend
226753027434,Berlin,12619,52.522146192,13.586152312,82300,8230,82,10 - 19 Beschäftigte,"Messe-, Ausstellungs- u. Kongressveranstalter","Messe-, Ausstellungs- u. Kongressveranstalter",Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehmen u. Privatpersonen a. n. g.,30,Kleingewerbetreibender,Marzahn-Hellersdorf,10200629,Teterower Ring,Hellersdorf Süd,Hellersdorf,Hellersdorf
2184390071300,Berlin,12437,52.465669754,13.491057553,900141,9001,90,0 Beschäftigte,Diskjockey / Moderation / mobile Disko / Alleinunterhalter / Animateur,Darstellende Kunst,"Kreative, künstlerische u. unterhaltende Tätigkeiten",30,im Handelsregister eingetragen,Treptow-Köpenick,09100304,Baumschulenweg West,Baumschulenweg,Treptow-Köpenick 1,Baumschulenweg
2693139071130,Berlin,12247,52.44278054,13.330445537,451101,4511,45,0 Beschäftigte,"EH m. neuen u. gebrauchten Kraftwagen: Personenkraftwagen einschließlich Sonderfahrzeuge wie Krankenwagen, Kleinbusse, geländegängige Kraftwagen usw.","Handel m. Kraftwagen mit einem Gesamtgewicht v. 3,5 t oder weniger",Handel mit Kraftfahrzeugen; Instandhaltung u. Reparatur v. Kraftfahrzeugen,28,im Handelsregister eingetragen,Steglitz-Zehlendorf,06200312,Komponistenviertel Lankwitz,Lankwitz,Lankwitz/Lichterfelde Ost,Lankwitz
2806674071580,Berlin,10719,52.502336414,13.329366198,68321,6832,68,0 Beschäftigte,"Verwaltung v. Wohngrundstücken, Wohngebäuden u. Wohnungen f. Dritte","Verwaltung v. Grundstücken, Gebäuden u. Wohnungen f. Dritte",Grundstücks- u. Wohnungswesen,78,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501042,Breitscheidplatz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
493315561262,Berlin,13409,52.571241555,13.37838531,71121,7112,71,unbekannt,Ingenieurbüros f. bautechnische Gesamtplanung,Ingenieurbüros,"Architektur- u. Ingenieurbüros; technische, physikalische u. chemische Untersuchung",3,Kleingewerbetreibender,Reinickendorf,12100102,Hausotterplatz,Ost 1 - Reginhardstraße,Reinickendorf Ost,Reinickendorf
939543671812,Berlin,12105,52.449751006,13.380511937,494108,4941,49,0 Beschäftigte,Erlaubnisfreier u. freigestellter Straßengüterverkehr (ohne Umzugstransporte),Güterbeförderung im Straßenverkehr,Landverkehr u. Transport in Rohrfernleitungen,8,im Handelsregister eingetragen,Tempelhof-Schöneberg,07501030,Machonstraße,Mariendorf Nord,Mariendorf,Mariendorf
75188527284,Berlin,10551,52.530119038,13.337198234,47210,4721,47,0 Beschäftigte,"EH m. Obst, Gemüse u. Kartoffeln","EH m. Obst, Gemüse u. Kartoffeln",Einzelhandel (ohne Handel mit Kraftfahrzeugen),12,im Handelsregister eingetragen,Mitte,01200520,Bremer Straße,Moabit West,Moabit,Moabit
