opendata_id,city,postcode,latitude,longitude,ihk_branch_id,nace_id,branch_top_level_id,employees_range,ihk_branch_desc,nace_desc,branch_top_level_desc,business_age,business_type,Bezirk,planungsraum_id,Planungsraum,Bezirksregion,Prognoseraum,Ortsteil
1308544271814,Berlin,10585,52.51704044,13.306102415,862100,8621,86,0 Beschäftigte,Betrieb eines medizinischen Versorgungszentrums,Arztpraxen f. Allgemeinmedizin,Gesundheitswesen,0,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04300621,Richard-Wagner-Straße,Otto-Suhr-Allee/Kantstraße,Charlottenburg Zentrum,Charlottenburg
13086054718,Berlin,12487,52.456630706,13.499465869,47761,4776,47,0 Beschäftigte,"EH m. Blumen, Pflanzen, Sämereien u. Düngemitteln","EH m. Blumen, Pflanzen, Sämereien, Düngemitteln, zoologische",Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,im Handelsregister eingetragen,Treptow-Köpenick,09100407,Johannisthal West,Johannisthal,Treptow-Köpenick 1,Johannisthal
1308572471908,Berlin,10407,52.531699288,13.436945835,59110,5911,59,0 Beschäftigte,"H. v. Filmen, Videofilmen u. Fernsehprogrammen","H. v. Filmen, Videofilmen u. Fernsehprogrammen","Herstellung, Verleih u. Vertrieb v. Filmen u. Fernsehprogram",0,Kleingewerbetreibender,Pankow,03701660,Bötzowstraße,Prenzlauer Berg Süd,Südlicher Prenzlauer Berg,Prenzlauer Berg
1308583271944,Berlin,10179,52.511138609,13.404787276,479198,4791,47,0 Beschäftigte,Verkauf über Internet / e-commerce / Onlinehandel,Versand- u. Interneteinzelhandel,Einzelhandel (ohne Handel mit Kraftfahrzeugen),1,Kleingewerbetreibender,Mitte,01100207,Leipziger Straße,Regierungsviertel,Zentrum,Mitte
130870387346,Berlin,13353,52.54354345,13.349638162,461622,4616,46,0 Beschäftigte,HV v. Bodenbelägen aller Art,"HV v. Textilien, Bekleidung, Schuhen u. Lederwaren",Großhandel (ohne Handel mit Kraftfahrzeugen u. Krafträdern),3,im Handelsregister eingetragen,Mitte,01400942,Westliche Müllerstraße,Parkviertel,Wedding,Wedding
13086198766,Berlin,10707,52.494326157,13.313888882,78300,7830,78,0 Beschäftigte,Sonstige Überlassung v. Arbeitskräften,Sonstige Überlassung v. Arbeitskräften,Vermittlung u. Überlassung v. Arbeitskräften,4,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501043,Preußenpark,Lietzenburger Straße,Wilmersdorf Zentrum,Wilmersdorf
130863187106,Berlin,10719,52.501237455,13.322049,721904,7219,72,0 Beschäftigte,Sonstige Forschung u. Entwicklung im Umweltbereich,"Sonstige Forschung u. Entwicklung im Bereich Natur-, Ingenie",Forschung u. Entwicklung,4,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501041,George-Grosz-Platz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
130868107270,Berlin,13403,52.567030545,13.329421933,77110,7711,77,0 Beschäftigte,"Vermietung v. Kraftwagen mit einem Gesamtgewicht v. 3,5 t od","Vermietung v. Kraftwagen mit einem Gesamtgewicht v. 3,5 t od",Vermietung v. beweglichen Sachen,0,im Handelsregister eingetragen,Reinickendorf,12100205,Teichstraße,Ost 2 - Alt-Reinickendorf,Reinickendorf Ost,Reinickendorf
1308594071980,Berlin,10117,52.523557533,13.38742802,64200,6420,64,0 Beschäftigte,Beteiligungsgesellschaften,Beteiligungsgesellschaften,Erbringung v. Finanzdienstleistungen,0,Kleingewerbetreibender,Mitte,01100308,Charitéviertel,Alexanderplatz,Zentrum,Mitte
130876027534,Berlin,10317,52.498738982,13.480493409,900141,9001,90,0 Beschäftigte,Diskjockey / Moderation / mobile Disko / Alleinunterhalter /,Darstellende Kunst,"Kreative, künstlerische u. unterhaltende Tätigkeiten",0,im Handelsregister eingetragen,Lichtenberg,11501238,Rummelsburg,Rummelsburger Bucht,Lichtenberg Süd,Rummelsburg
130876687556,Berlin,12435,52.488379683,13.453574581,68202,6820,68,0 Beschäftigte,"Vermietung, Verpachtung v. eigenen oder geleasten Gewerbegru","Vermietung, Verpachtung v. eigenen oder geleasten Grundstück",Grundstücks- u. Wohnungswesen,0,Kleingewerbetreibender,Treptow-Köpenick,09100101,Alt-Treptow,Alt-Treptow,Treptow-Köpenick 1,Alt-Treptow
130877767592,Berlin,10629,52.502137547,13.313569078,7490010,7490,74,unbekannt,Vermögensverwaltung,"Sonstige freiberufliche, wissenschaftliche u. technische Tät","Sonstige freiberufliche, wissenschaftliche u. technische Tät",14,Kleingewerbetreibender,Charlottenburg-Wilmersdorf,04501041,George-Grosz-Platz,Lietzenburger Straße,Wilmersdorf Zentrum,Charlottenburg
130878427614,Berlin,10115,52.527485813,13.392585007,620111,6201,62,0 Beschäftigte,Softwareentwicklung f. Internet-Programme,Programmierungstätigkeiten,Erbringung v. Dienstleistungen der Informationstechnologie,0,Kleingewerbetreibender,Mitte,01100309,Oranienburger Straße,Alexanderplatz,Zentrum,Mitte
130879807660,Berlin,13059,52.574323417,13.509636358,56103,5610,56,0 Beschäftigte,Imbissstuben u.ä.,"Restaurants, Gaststätten, Imbissstuben, Cafés, Eissalons u.",Gastronomie,0,im Handelsregister eingetragen,Lichtenberg,11100206,Wartenberg Nord,Neu-Hohenschönhausen Nord,Hohenschönhausen Nord,Neu-Hohenschönhausen
130880047668,Berlin,12555,52.455547308,13.581426036,479198,4791,47,0 Beschäftigte,Verkauf über Internet / e-commerce / Onlinehandel,Versand- u. Interneteinzelhandel,Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,im Handelsregister eingetragen,Treptow-Köpenick,09501940,Güterbahnhof Köpenick,Dammvorstadt,Treptow-Köpenick 5,Köpenick
130874647488,Berlin,10627,52.507790396,13.303621666,5911,5911,59,unbekannt,"H. v. Filmen, Videofilmen u. Fernsehprogrammen","H. v. Filmen, Videofilmen u. Fernsehprogrammen","Herstellung, Verleih u. Vertrieb v. Filmen u. Fernsehprogram",2,im Handelsregister eingetragen,NULL,,NULL,NULL,NULL,NULL
130876207540,Berlin,10365,52.511211418,13.48556969,829992,8299,82,0 Beschäftigte,Vermittlung v. Aufträgen / Verträgen / Unternehmensdienstlei,Erbringung sonstiger wirtschaftlicher Dienstleistungen f. Un,Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehm,0,im Handelsregister eingetragen,Lichtenberg,11300826,Frankfurter Allee Süd,Frankfurter Allee Süd,Lichtenberg Nord,Lichtenberg
130876567552,Berlin,10247,52.516558022,13.463064169,829992,8299,82,0 Beschäftigte,Vermittlung v. Aufträgen / Verträgen / Unternehmensdienstlei,Erbringung sonstiger wirtschaftlicher Dienstleistungen f. Un,Erbringung v. wirtschaftlichen Dienstleistungen f. Unternehm,0,Kleingewerbetreibender,Friedrichshain-Kreuzberg,02500728,Samariterviertel,Frankfurter Allee Nord,Friedrichshain Ost,Friedrichshain
1307904071680,Berlin,12105,52.446453854,13.363896533,631100,6311,63,0 Beschäftigte,Datenerfassungsdienste,"Datenverarbeitung, Hosting u. damit verbundene Tätigkeiten",Informationsdienstleistungen,0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07400826,Marienhöhe,Tempelhof Südwest,Tempelhof,Tempelhof
1307905271684,Berlin,12099,52.466934905,13.388789886,855100,8551,85,0 Beschäftigte,"Reitschule, Reitunterricht",Sport- u. Freizeitunterricht,Erziehung u. Unterricht,0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07400927,Rathaus Tempelhof,Tempelhof Südost,Tempelhof,Tempelhof
1307905871686,Berlin,12109,52.439696116,13.411078893,493200,4932,49,0 Beschäftigte,Taxi,Betrieb v. Taxis,Landverkehr u. Transport in Rohrfernleitungen,0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07501032,Imbrosweg,Mariendorf Nord,Mariendorf,Mariendorf
130885987866,Berlin,10117,52.513880377,13.396872171,70220,7022,70,0 Beschäftigte,Unternehmensberatung,Unternehmensberatung,Verwaltung u. Führung v. Unternehmen u. Betrieben; Unternehm,0,Kleingewerbetreibender,Mitte,01100206,Unter den Linden,Regierungsviertel,Zentrum,Mitte
130886287876,Berlin,14167,52.430912746,13.262972475,7490010,7490,74,0 Beschäftigte,Vermögensverwaltung,"Sonstige freiberufliche, wissenschaftliche u. technische Tät","Sonstige freiberufliche, wissenschaftliche u. technische Tät",0,Kleingewerbetreibender,Steglitz-Zehlendorf,06300526,Zehlendorf Mitte,Teltower Damm,Zehlendorf Süd/Lichterfelde West,Zehlendorf
1307919071730,Berlin,10783,52.496913596,13.361983059,62090,6209,62,0 Beschäftigte,Erbringung v. sonstigen Dienstleistungen der Informationstec,Erbringung v. sonstigen Dienstleistungen der Informationstec,Erbringung v. Dienstleistungen der Informationstechnologie,0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07100205,Alvenslebenstraße,Schöneberg Nordost,Schöneberg Nord,Schöneberg
1307920271734,Berlin,12109,52.445836677,13.385475354,47260,4726,47,0 Beschäftigte,EH m. Tabakwaren,EH m. Tabakwaren,Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07501030,Machonstraße,Mariendorf Nord,Mariendorf,Mariendorf
1307926871756,Berlin,12101,52.481844124,13.3797732,479198,4791,47,0 Beschäftigte,Verkauf über Internet / e-commerce / Onlinehandel,Versand- u. Interneteinzelhandel,Einzelhandel (ohne Handel mit Kraftfahrzeugen),0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07400720,Gontermannstraße,Tempelhof Nord,Tempelhof,Tempelhof
1307927471758,Berlin,12103,52.462471813,13.377311908,000000,0000,00,0 Beschäftigte,noch unbekannt,NULL,NULL,0,im Handelsregister eingetragen,Tempelhof-Schöneberg,07400824,Bosepark,Tempelhof Südwest,Tempelhof,Tempelhof
1308508271694,Berlin,13467,52.624778348,13.307939373,62019,6201,62,0 Beschäftigte,Sonstige Softwareentwicklung,Programmierungstätigkeiten,Erbringung v. Dienstleistungen der Informationstechnologie,0,Kleingewerbetreibender,Reinickendorf,12400723,Hermsdorf Ost/Waldsee,Nord 1 - Frohnau/Hermsdorf,Grüner Norden,Hermsdorf
